k;i;size;time
10;6;507;153
10;6;509;162
10;6;510;161
10;6;512;159
10;6;509;159
10;6;507;156
10;6;509;128
10;6;510;170
10;6;508;141
10;6;508;139
10;6;509;160
10;6;511;129
10;6;506;170
10;6;509;129
10;6;507;152
10;6;514;157
10;6;506;139
10;6;509;143
10;6;507;144
10;6;508;121
10;6;510;144
10;6;510;137
10;6;510;162
10;6;507;129
10;6;511;129
10;6;506;147
10;6;507;126
10;6;510;152
10;6;507;127
10;6;506;123
10;6;506;123
10;6;505;117
10;6;508;106
10;6;508;117
10;6;504;128
10;6;505;151
10;6;509;162
10;6;507;150
10;6;514;145
10;6;506;139
10;6;509;128
10;6;510;149
10;6;509;124
10;6;510;145
10;6;512;137
10;6;509;152
10;6;505;164
10;6;504;159
10;6;506;146
10;6;505;133
10;6;503;153
10;6;507;167
10;6;508;187
10;6;503;170
10;6;507;187
10;6;504;141
10;6;507;156
10;6;511;156
10;6;505;122
10;6;508;157
10;6;507;131
10;6;511;150
10;6;507;132
10;6;510;157
10;6;511;160
10;6;504;161
10;6;507;116
10;6;511;116
10;6;508;117
10;6;509;107
10;6;507;116
10;6;508;121
10;6;508;154
10;6;507;135
10;6;510;159
10;6;506;131
10;6;513;161
10;6;508;138
10;6;510;129
10;6;507;163
10;6;506;161
10;6;511;162
10;6;508;186
10;6;514;167
10;6;514;173
10;6;512;134
10;6;509;161
10;6;507;306
10;6;507;163
10;6;510;162
10;6;509;160
10;6;510;161
10;6;506;165
10;6;508;160
10;6;513;189
10;6;509;163
10;6;508;160
10;6;511;160
10;6;509;159
10;6;511;160
10;6;507;163
10;6;511;152
10;6;508;152
10;6;507;140
10;6;510;119
10;6;502;148
10;6;510;147
10;6;502;155
10;6;509;157
10;6;506;160
10;6;504;161
10;6;507;161
10;6;507;160
10;6;512;163
10;6;504;140
10;6;512;161
10;6;509;129
10;6;505;178
10;6;514;136
10;6;506;167
10;6;512;143
10;6;504;155
10;6;504;161
10;6;508;161
10;6;505;128
10;6;510;173
10;6;510;157
10;6;506;129
10;6;511;130
10;6;509;121
10;6;511;137
10;6;509;124
10;6;511;111
10;6;504;144
10;6;509;123
10;6;510;149
10;6;504;139
10;6;510;147
10;6;508;120
10;6;512;147
10;6;507;157
10;6;516;146
10;6;514;152
10;6;508;139
10;6;509;152
10;6;506;154
10;6;506;153
10;6;504;123
10;6;509;161
10;6;503;161
10;6;509;158
10;6;508;164
10;6;509;160
10;6;508;160
10;6;506;160
10;6;506;160
10;6;502;142
10;6;509;156
10;6;508;158
10;6;508;160
10;6;505;161
10;6;509;137
10;6;509;141
10;6;509;159
10;6;506;161
10;6;514;162
10;6;507;161
10;6;511;157
10;6;513;162
10;6;510;161
10;6;509;159
10;6;503;159
10;6;505;159
10;6;509;169
10;6;503;159
10;6;506;159
10;6;507;159
10;6;510;159
10;6;506;158
10;6;504;170
10;6;505;197
10;6;508;162
10;6;508;162
10;6;505;160
10;6;509;258
10;6;507;220
10;6;509;206
10;6;513;163
10;6;510;246
10;6;508;179
10;6;507;245
10;6;509;227
10;6;504;145
10;6;506;138
10;6;506;567
10;6;509;197
10;6;508;107
10;6;506;113
10;6;510;122
10;6;508;152
10;6;510;160
10;6;512;162
10;6;508;161
10;6;508;153
10;6;506;152
10;6;509;132
10;6;508;157
10;6;510;129
10;6;510;275
10;6;508;160
10;6;507;142
10;6;507;143
10;6;506;192
10;6;503;153
10;6;514;158
10;6;510;171
10;6;510;136
10;6;506;150
10;6;508;164
10;6;504;132
10;6;509;161
10;6;510;133
10;6;506;121
10;6;505;109
10;6;508;111
10;6;507;113
10;6;509;106
10;6;506;139
10;6;508;107
10;6;506;131
10;6;504;108
10;6;514;107
10;6;506;112
10;6;509;111
10;6;507;111
10;6;508;114
10;6;510;153
10;6;510;112
10;6;513;112
10;6;508;112
10;6;506;115
10;6;508;107
10;6;507;106
10;6;509;106
10;6;511;107
10;6;509;121
10;6;504;106
10;6;509;142
10;6;511;149
10;6;508;162
10;6;509;138
10;6;507;153
10;6;507;144
10;6;511;157
10;6;508;171
10;6;507;156
10;6;510;125
10;6;508;145
10;6;504;161
10;6;502;159
10;6;509;138
10;6;507;161
10;6;509;138
10;6;509;116
10;6;509;130
10;6;511;112
10;6;509;107
10;6;509;139
10;6;508;113
10;6;508;106
10;6;509;115
10;6;511;139
10;6;509;123
10;6;505;108
10;6;506;106
10;6;512;133
10;6;510;140
10;6;508;120
10;6;508;107
10;6;509;106
10;6;511;106
10;6;510;121
10;6;511;120
10;6;511;106
10;6;509;133
10;6;512;107
10;6;510;107
10;6;508;112
10;6;512;131
10;6;510;147
10;6;510;117
10;6;509;115
10;7;512;132
10;7;511;120
10;7;510;159
10;7;515;132
10;7;512;165
10;7;509;155
10;7;511;139
10;7;513;170
10;7;511;170
10;7;515;142
10;7;514;133
10;7;514;130
10;7;515;134
10;7;507;152
10;7;510;138
10;7;507;136
10;7;511;156
10;7;511;126
10;7;509;127
10;7;512;129
10;7;515;120
10;7;510;129
10;7;511;128
10;7;509;127
10;7;506;152
10;7;511;145
10;7;510;159
10;7;514;126
10;7;511;139
10;7;514;137
10;7;515;126
10;7;512;120
10;7;509;125
10;7;510;119
10;7;507;144
10;7;509;132
10;7;506;139
10;7;504;121
10;7;512;136
10;7;516;122
10;7;510;165
10;7;511;177
10;7;511;167
10;7;512;202
10;7;506;192
10;7;510;228
10;7;512;184
10;7;514;189
10;7;511;204
10;7;514;196
10;7;509;204
10;7;509;286
10;7;514;193
10;7;512;315
10;7;511;267
10;7;509;213
10;7;507;182
10;7;509;167
10;7;511;193
10;7;511;184
10;7;508;180
10;7;514;181
10;7;511;180
10;7;511;180
10;7;507;181
10;7;509;181
10;7;510;181
10;7;508;181
10;7;502;193
10;7;511;181
10;7;507;181
10;7;515;208
10;7;513;181
10;7;508;208
10;7;513;169
10;7;510;147
10;7;507;139
10;7;511;159
10;7;513;172
10;7;514;154
10;7;513;139
10;7;511;141
10;7;511;129
10;7;513;129
10;7;516;120
10;7;511;120
10;7;511;119
10;7;510;119
10;7;509;119
10;7;513;120
10;7;516;120
10;7;512;119
10;7;512;119
10;7;509;119
10;7;508;120
10;7;512;145
10;7;509;174
10;7;509;160
10;7;514;180
10;7;502;177
10;7;509;178
10;7;507;178
10;7;512;147
10;7;508;153
10;7;511;125
10;7;510;127
10;7;514;120
10;7;509;120
10;7;510;120
10;7;511;146
10;7;508;155
10;7;515;180
10;7;514;179
10;7;508;180
10;7;515;190
10;7;512;181
10;7;511;180
10;7;507;142
10;7;512;120
10;7;508;120
10;7;509;119
10;7;504;119
10;7;514;120
10;7;506;134
10;7;508;168
10;7;512;153
10;7;515;137
10;7;506;169
10;7;502;120
10;7;514;120
10;7;507;139
10;7;512;173
10;7;510;165
10;7;509;159
10;7;509;130
10;7;510;129
10;7;512;128
10;7;512;135
10;7;508;140
10;7;511;149
10;7;504;181
10;7;513;146
10;7;516;140
10;7;508;135
10;7;512;122
10;7;508;172
10;7;508;169
10;7;513;189
10;7;509;173
10;7;510;158
10;7;508;172
10;7;511;187
10;7;510;177
10;7;512;183
10;7;509;176
10;7;510;167
10;7;511;238
10;7;509;245
10;7;507;198
10;7;509;182
10;7;510;180
10;7;512;171
10;7;515;159
10;7;512;174
10;7;510;182
10;7;513;157
10;7;512;197
10;7;510;187
10;7;510;182
10;7;509;179
10;7;513;182
10;7;512;182
10;7;510;181
10;7;510;181
10;7;508;180
10;7;510;181
10;7;504;450
10;7;511;256
10;7;513;220
10;7;509;213
10;7;509;184
10;7;508;182
10;7;508;181
10;7;508;193
10;7;509;174
10;7;507;181
10;7;511;181
10;7;505;195
10;7;508;182
10;7;511;176
10;7;513;175
10;7;511;172
10;7;507;168
10;7;513;171
10;7;509;177
10;7;510;179
10;7;516;180
10;7;510;180
10;7;508;181
10;7;508;181
10;7;510;181
10;7;513;179
10;7;509;175
10;7;515;175
10;7;511;174
10;7;509;180
10;7;513;173
10;7;505;167
10;7;513;179
10;7;516;182
10;7;509;176
10;7;508;180
10;7;506;181
10;7;510;180
10;7;510;181
10;7;513;176
10;7;509;180
10;7;511;173
10;7;510;148
10;7;512;151
10;7;510;180
10;7;507;173
10;7;513;216
10;7;513;170
10;7;512;181
10;7;511;181
10;7;505;181
10;7;513;182
10;7;511;163
10;7;513;147
10;7;510;170
10;7;510;120
10;7;512;120
10;7;507;138
10;7;511;134
10;7;514;146
10;7;516;155
10;7;510;180
10;7;513;179
10;7;507;171
10;7;508;171
10;7;507;173
10;7;509;172
10;7;509;173
10;7;511;173
10;7;508;175
10;7;507;179
10;7;512;180
10;7;511;180
10;7;511;179
10;7;510;177
10;7;510;181
10;7;509;174
10;7;509;180
10;7;511;161
10;7;513;166
10;7;510;164
10;7;506;146
10;7;513;154
10;7;513;176
10;7;508;183
10;7;512;157
10;7;509;174
10;7;508;154
10;7;512;165
10;7;509;181
10;7;512;163
10;7;513;164
10;7;511;171
10;7;510;170
10;7;515;198
10;7;508;221
10;7;509;183
10;7;509;181
10;7;506;184
10;7;512;181
10;7;514;178
10;7;512;155
10;7;514;183
10;7;507;175
10;7;512;147
10;7;512;158
10;7;511;150
10;7;510;143
10;7;506;198
10;7;513;171
10;7;510;142
10;7;513;148
10;7;512;176
10;7;513;181
10;7;513;205
10;7;513;181
10;7;510;181
10;7;510;180
10;7;515;182
10;7;507;178
10;7;511;147
10;7;510;137
10;7;511;139
10;7;511;176
10;7;511;181
10;7;506;199
10;7;511;177
10;7;508;162
10;7;509;177
10;7;508;183
10;7;508;182
10;7;507;219
10;7;510;223
10;7;508;173
10;7;511;230
10;7;506;182
10;7;511;128
10;7;507;136
10;7;510;132
10;7;504;130
10;7;510;128
10;7;509;125
10;7;510;124
10;7;513;120
10;7;512;120
10;7;510;120
10;7;511;119
10;7;511;120
10;7;510;129
10;7;510;120
10;7;512;128
10;7;510;126
10;7;512;128
10;7;510;125
10;7;510;158
10;7;515;133
10;7;513;120
10;7;513;183
10;7;509;183
10;7;510;169
10;7;507;154
10;7;510;182
10;7;509;182
10;7;512;183
10;7;511;168
10;7;513;140
10;7;505;124
10;7;510;134
10;7;511;120
10;7;515;134
10;7;511;129
10;7;511;137
10;7;514;121
10;7;510;133
10;7;512;120
10;7;511;119
10;7;504;129
10;7;515;120
10;7;508;128
10;7;511;120
10;7;512;119
10;7;508;124
10;7;514;145
10;7;512;127
10;7;510;171
10;7;513;124
10;7;508;124
10;7;507;126
10;7;509;125
10;7;512;119
10;7;511;125
10;7;512;176
10;7;512;180
10;7;509;181
10;7;511;181
10;7;510;180
10;7;510;180
10;7;508;181
10;7;509;178
10;7;512;141
10;7;514;148
10;7;513;173
10;7;509;158
10;7;511;158
10;7;512;175
10;7;512;180
10;7;504;181
10;7;512;182
10;7;509;178
10;7;510;142
10;7;511;133
10;7;510;137
10;7;512;142
10;7;513;125
10;7;510;134
10;7;510;142
10;7;512;174
10;7;512;148
10;7;510;169
10;7;504;166
10;7;510;171
10;7;514;173
10;7;513;126
10;7;507;161
10;7;508;147
10;7;512;139
10;7;510;189
10;7;507;135
10;7;507;175
10;7;511;230
10;7;510;278
10;7;509;453
10;7;515;280
10;7;506;390
10;7;514;473
10;7;512;783
10;7;507;400
10;7;507;204
10;7;506;200
10;7;513;299
10;7;510;397
10;7;514;842
10;7;511;354
10;7;512;317
10;7;508;220
10;7;514;185
10;7;507;185
10;7;511;178
10;7;513;187
10;7;512;181
10;7;512;191
10;7;512;181
10;7;512;185
10;7;515;178
10;7;514;193
10;7;509;185
10;7;510;175
10;7;510;176
10;7;510;173
10;7;505;172
10;7;508;163
10;7;511;163
10;7;509;174
10;7;514;171
10;7;512;180
10;7;509;182
10;7;511;175
10;7;510;212
10;7;510;169
10;7;504;180
10;7;508;181
10;7;506;181
10;7;508;177
10;7;509;178
10;7;512;184
10;7;510;183
10;7;514;179
10;7;512;176
10;7;510;182
10;7;509;184
10;7;515;183
10;7;510;183
10;7;509;181
10;7;516;179
10;7;507;178
10;7;511;180
10;7;513;182
10;7;506;156
10;7;510;167
10;7;511;178
10;7;511;171
10;7;509;175
10;7;510;178
10;7;508;218
10;7;505;229
10;7;509;181
10;7;512;208
10;7;509;226
10;7;512;244
10;7;512;338
10;7;512;338
10;7;511;724
10;7;518;287
10;7;510;196
10;7;510;175
10;7;511;210
10;7;514;183
10;7;509;195
10;7;509;199
10;7;514;177
10;7;511;163
10;7;510;150
10;7;513;145
10;7;512;141
10;7;509;132
10;7;512;141
10;7;512;140
10;7;508;182
10;7;513;145
10;7;509;148
10;7;516;147
10;7;513;161
10;7;510;153
10;7;510;145
10;7;508;154
10;7;509;179
10;7;511;225
10;7;508;196
10;7;509;163
10;7;513;154
10;7;508;182
10;7;512;169
10;7;510;180
10;7;509;150
10;7;508;144
10;7;508;155
10;7;512;135
10;7;509;164
10;7;509;130
10;7;513;178
10;7;515;168
10;7;511;147
10;7;511;139
10;7;511;160
10;7;511;137
10;7;513;126
10;7;511;128
10;7;510;154
10;7;509;132
10;7;512;166
10;7;510;143
10;7;512;169
10;7;512;161
10;7;507;143
10;7;513;131
10;7;508;135
10;7;516;136
10;7;509;139
10;7;511;137
10;7;510;157
10;7;512;157
10;7;508;181
10;7;515;178
10;7;515;175
10;7;508;159
10;7;511;174
10;7;510;181
10;7;508;160
10;7;512;179
10;7;510;181
10;7;512;181
10;7;507;175
10;7;507;152
10;7;504;147
10;7;512;149
10;7;513;163
10;7;513;146
10;7;512;138
10;7;505;169
10;7;513;198
10;7;509;138
10;7;508;176
10;7;512;204
10;7;512;125
10;7;515;121
10;7;511;147
10;7;513;146
10;7;511;126
10;7;514;168
10;7;512;186
10;7;510;204
10;7;513;315
10;7;512;252
10;7;505;212
10;7;514;237
10;7;509;213
10;7;513;212
10;7;508;187
10;7;511;162
10;7;511;240
10;7;510;182
10;7;512;182
10;7;512;149
10;7;508;137
10;7;509;160
10;7;512;149
10;7;512;169
10;7;514;144
10;7;514;164
10;7;513;175
10;7;511;151
10;7;509;139
10;7;512;183
10;7;504;181
10;7;513;145
10;7;512;170
10;7;510;179
10;7;515;180
10;7;512;189
10;7;512;179
10;7;512;178
10;7;512;178
10;7;514;178
10;7;510;180
10;7;510;179
10;7;514;177
10;7;508;179
10;7;510;181
10;7;512;179
10;7;510;178
10;7;513;180
10;7;507;178
10;7;511;178
10;7;512;182
10;7;509;179
10;7;513;175
10;7;507;174
10;7;514;176
10;7;509;178
10;7;511;180
10;7;510;179
10;7;510;177
10;7;508;181
10;7;514;182
10;7;512;176
10;7;509;172
10;7;511;175
10;7;513;172
10;7;508;181
10;7;506;1162
10;7;510;1620
10;7;510;1532
10;7;514;840
10;7;506;708
10;7;510;2457
10;7;510;333
10;7;511;177
10;7;509;177
10;7;512;179
10;7;511;176
10;7;512;176
10;7;510;179
10;7;507;175
10;7;513;191
10;7;512;177
10;7;505;174
10;7;513;174
10;7;506;175
10;7;512;175
10;7;510;175
10;7;511;175
10;7;507;174
10;7;511;175
10;7;510;174
10;7;509;179
10;7;511;186
10;7;507;173
10;7;506;176
10;7;511;179
10;7;508;179
10;7;508;192
10;7;515;175
10;7;514;174
10;7;513;178
10;7;510;175
10;7;509;177
10;7;507;175
10;7;511;176
10;7;505;179
10;7;509;186
10;7;510;176
10;7;505;174
10;7;514;174
10;7;509;183
10;7;507;173
10;7;512;179
10;7;509;184
10;7;507;176
10;7;509;176
10;7;511;175
10;7;514;185
10;7;512;175
10;7;513;186
10;7;507;174
10;7;513;173
10;7;506;174
10;7;512;174
10;7;511;173
10;7;503;174
10;7;510;174
10;7;512;174
10;7;516;174
10;7;510;174
10;7;513;176
10;7;511;175
10;7;510;805
10;7;505;530
10;7;513;1028
10;7;510;777
10;7;514;898
10;7;508;665
10;7;509;726
10;7;506;1163
10;7;509;922
10;7;510;377
10;7;512;178
10;7;507;177
10;7;512;197
10;7;513;184
10;7;513;182
10;7;508;183
10;7;511;181
10;7;510;183
10;7;507;181
10;7;510;181
10;7;506;182
10;7;511;182
10;7;518;176
10;7;511;175
10;7;506;185
10;7;514;174
10;7;510;173
10;7;514;172
10;7;514;174
10;7;512;174
10;7;513;174
10;7;509;176
10;7;514;175
10;7;506;174
10;7;512;174
10;7;515;175
10;7;508;174
10;7;515;176
10;7;514;176
10;7;508;174
10;7;511;177
10;7;513;158
10;7;512;120
10;7;511;160
10;7;509;170
10;7;514;139
10;7;509;177
10;7;514;174
10;7;510;120
10;7;512;164
10;7;515;179
10;7;513;167
10;7;511;131
10;7;512;159
10;7;508;134
10;7;512;129
10;7;510;131
10;7;514;171
10;7;511;176
10;7;511;179
10;7;509;217
10;7;509;177
10;7;513;177
10;7;510;177
10;7;510;178
10;7;510;177
10;7;509;146
10;7;514;125
10;7;510;172
10;7;507;122
10;7;509;120
10;7;509;120
10;7;513;120
10;7;512;120
10;7;507;119
10;7;510;119
10;7;507;119
10;7;512;120
10;7;511;119
10;7;510;119
10;7;512;119
10;7;511;182
10;7;512;176
10;7;511;278
10;7;510;157
10;7;511;174
10;7;513;139
10;7;513;156
10;7;510;124
10;7;512;119
10;7;513;136
10;7;512;131
10;7;511;138
10;7;510;120
10;7;507;125
10;7;513;120
10;7;508;119
10;7;509;120
10;7;513;119
10;7;510;119
10;7;513;120
10;7;508;119
10;7;511;119
10;7;507;119
10;7;508;119
10;7;504;119
10;7;510;119
10;7;508;119
10;7;512;119
10;7;508;119
10;7;509;119
10;7;507;119
10;7;515;119
10;7;515;119
10;7;512;120
10;7;514;119
10;7;516;120
10;7;510;119
10;7;511;119
10;7;511;119
10;7;512;120
10;7;515;119
10;7;511;119
10;7;513;119
10;7;512;120
10;7;508;119
10;7;511;119
10;7;514;197
10;7;511;178
10;7;505;182
10;7;508;181
10;7;510;181
10;7;517;175
10;7;510;177
10;7;514;158
10;7;513;169
10;7;508;185
10;7;508;172
10;7;510;171
10;7;514;158
10;7;511;153
10;7;511;153
10;7;512;181
10;7;512;175
10;7;515;176
10;7;512;165
10;7;509;164
10;7;512;170
10;7;511;182
10;7;511;181
10;7;513;182
10;7;512;181
10;7;513;191
10;7;509;182
10;7;510;177
10;7;512;167
10;7;508;181
10;7;511;173
10;7;514;191
10;7;508;183
10;7;514;183
10;7;513;181
10;7;506;181
10;7;505;182
10;7;512;181
10;7;508;180
10;7;510;183
10;7;507;175
10;7;511;178
10;7;512;183
10;7;508;177
10;7;510;181
10;7;512;184
10;7;510;179
10;7;510;175
10;7;513;181
10;7;510;184
10;7;513;185
10;7;512;180
10;7;512;185
10;7;505;180
10;7;508;176
10;7;513;176
10;7;511;182
10;7;511;171
10;7;513;180
10;7;508;181
10;7;511;174
10;7;511;181
10;7;513;178
10;7;510;180
10;7;511;180
10;7;510;177
10;7;507;198
10;7;513;510
10;7;510;278
10;7;510;230
10;7;511;223
10;7;512;215
10;7;511;199
10;7;511;179
10;7;509;191
10;7;512;209
10;7;510;271
10;7;509;591
10;7;505;497
10;7;512;399
10;7;511;248
10;7;511;269
10;7;513;248
10;7;506;249
10;7;509;244
10;7;509;355
10;7;510;322
10;7;511;319
10;7;512;312
10;7;506;251
10;7;515;193
10;7;512;216
10;7;511;186
10;7;509;181
10;7;515;192
10;7;510;181
10;7;510;186
10;7;513;181
10;7;513;177
10;7;510;164
10;7;508;168
10;7;513;174
10;7;512;169
10;7;506;154
10;7;510;146
10;7;509;148
10;7;507;166
10;7;511;175
10;7;511;167
10;7;513;178
10;7;513;174
10;7;510;162
10;7;512;165
10;7;505;169
10;7;514;165
10;7;506;166
10;7;511;181
10;7;512;168
10;7;512;180
10;7;508;181
10;7;508;182
10;7;513;161
10;7;510;166
10;7;512;149
10;7;510;156
10;7;512;169
10;7;511;181
10;7;512;158
10;7;510;161
10;7;512;178
10;7;509;177
10;7;507;176
10;7;516;154
10;7;508;184
10;7;510;181
10;7;512;180
10;7;512;232
10;7;507;200
10;7;508;143
10;7;508;233
10;7;511;245
10;7;513;198
10;7;507;239
10;7;510;233
10;7;513;231
10;7;511;234
10;7;515;316
10;7;511;183
10;7;505;240
10;7;508;218
10;7;511;193
10;7;512;192
10;7;508;177
10;7;515;165
10;7;513;174
10;7;515;180
10;7;511;176
10;7;508;221
10;7;511;189
10;7;510;222
10;7;509;211
10;7;510;206
10;7;512;239
10;7;508;182
10;7;510;235
10;7;509;248
10;7;513;376
10;7;512;273
10;7;511;176
10;7;513;183
10;7;514;186
10;7;512;184
10;7;509;175
10;7;509;181
10;7;511;181
10;7;505;181
10;7;505;197
10;7;510;185
10;7;514;172
10;7;510;163
10;7;509;174
10;7;509;191
10;8;514;193
10;8;511;196
10;8;510;194
10;8;512;204
10;8;509;189
10;8;516;215
10;8;509;204
10;8;512;195
10;8;515;204
10;8;515;199
10;8;510;199
10;8;509;199
10;8;511;202
10;8;508;200
10;8;514;192
10;8;516;208
10;8;515;194
10;8;509;194
10;8;514;199
10;8;515;188
10;8;517;189
10;8;514;201
10;8;510;192
10;8;513;200
10;8;515;204
10;8;511;170
10;8;511;204
10;8;510;198
10;8;513;202
10;8;511;207
10;8;512;190
10;8;511;183
10;8;514;182
10;8;513;198
10;8;512;203
10;8;521;198
10;8;512;199
10;8;514;201
10;8;514;202
10;8;515;200
10;8;510;204
10;8;511;198
10;8;511;242
10;8;510;211
10;8;513;199
10;8;514;196
10;8;511;194
10;8;509;196
10;8;510;246
10;8;512;239
10;8;507;264
10;8;510;247
10;8;507;234
10;8;514;192
10;8;512;178
10;8;512;145
10;8;510;203
10;8;513;187
10;8;513;217
10;8;515;201
10;8;512;200
10;8;513;271
10;8;513;673
10;8;511;514
10;8;511;340
10;8;515;212
10;8;513;250
10;8;511;224
10;8;514;214
10;8;513;212
10;8;514;210
10;8;512;211
10;8;509;254
10;8;513;192
10;8;513;194
10;8;511;179
10;8;515;390
10;8;511;201
10;8;511;190
10;8;513;249
10;8;512;168
10;8;509;193
10;8;512;209
10;8;510;201
10;8;509;206
10;8;514;191
10;8;508;195
10;8;516;194
10;8;515;163
10;8;507;176
10;8;510;187
10;8;513;190
10;8;516;197
10;8;514;203
10;8;516;201
10;8;515;191
10;8;513;194
10;8;510;185
10;8;510;186
10;8;510;195
10;8;507;195
10;8;514;187
10;8;508;188
10;8;514;206
10;8;514;233
10;8;512;206
10;8;513;202
10;8;510;191
10;8;511;192
10;8;511;199
10;8;515;194
10;8;516;200
10;8;511;199
10;8;512;210
10;8;508;173
10;8;513;212
10;8;514;201
10;8;509;200
10;8;513;199
10;8;512;190
10;8;514;205
10;8;514;179
10;8;512;196
10;8;511;173
10;8;512;180
10;8;514;210
10;8;508;183
10;8;512;199
10;8;504;212
10;8;514;202
10;8;510;197
10;8;509;191
10;8;506;178
10;8;513;166
10;8;511;201
10;8;511;181
10;8;511;167
10;8;513;222
10;8;509;327
10;8;511;279
10;8;514;191
10;8;506;342
10;8;515;247
10;8;513;205
10;8;515;204
10;8;511;171
10;8;513;172
10;8;507;150
10;8;511;205
10;8;509;348
10;8;509;218
10;8;512;469
10;8;513;187
10;8;510;199
10;8;514;223
10;8;513;201
10;8;512;212
10;8;511;245
10;8;509;225
10;8;514;295
10;8;516;398
10;8;510;369
10;8;509;246
10;8;514;249
10;8;507;284
10;8;511;218
10;8;508;246
10;8;511;229
10;8;515;218
10;8;515;323
10;8;512;195
10;8;512;198
10;8;509;198
10;8;512;202
10;8;512;206
10;8;510;211
10;8;511;202
10;8;514;208
10;8;513;192
10;8;510;194
10;8;510;202
10;8;508;200
10;8;512;212
10;8;513;201
10;8;512;198
10;8;511;210
10;8;514;202
10;8;514;203
10;8;515;208
10;8;514;197
10;8;511;201
10;8;513;201
10;8;510;202
10;8;509;204
10;8;512;209
10;8;515;197
10;8;511;184
10;8;509;198
10;8;513;211
10;8;514;202
10;8;514;200
10;8;512;202
10;8;511;201
10;8;515;209
10;8;512;191
10;8;511;183
10;8;513;210
10;8;512;200
10;8;513;202
10;8;512;203
10;8;513;209
10;8;512;188
10;8;514;226
10;8;511;200
10;8;511;207
10;8;512;211
10;8;517;204
10;8;515;181
10;8;515;190
10;8;514;210
10;8;513;174
10;8;513;178
10;8;507;183
10;8;511;201
10;8;511;192
10;8;512;189
10;8;515;182
10;8;512;235
10;8;513;232
10;8;512;223
10;8;512;183
10;8;513;217
10;8;513;209
10;8;515;210
10;8;515;207
10;8;515;448
10;8;511;271
10;8;513;231
10;8;513;238
10;8;511;210
10;8;510;353
10;8;514;333
10;8;510;236
10;8;517;215
10;8;513;197
10;8;515;210
10;8;513;299
10;8;510;205
10;8;514;200
10;8;511;206
10;8;512;213
10;8;514;200
10;8;512;250
10;8;514;205
10;8;517;216
10;8;514;208
10;8;511;208
10;8;514;235
10;8;512;226
10;8;510;274
10;8;509;247
10;8;516;213
10;8;512;209
10;8;515;209
10;8;512;201
10;8;512;208
10;8;513;209
10;8;512;202
10;8;508;208
10;8;514;209
10;8;512;202
10;8;513;201
10;8;513;202
10;8;512;201
10;8;511;201
10;8;508;202
10;8;512;209
10;8;515;202
10;8;513;209
10;8;511;213
10;8;510;209
10;8;512;205
10;8;510;192
10;8;510;200
10;8;507;199
10;8;510;202
10;8;509;199
10;8;513;208
10;8;513;190
10;8;511;208
10;8;511;179
10;8;511;201
10;8;515;201
10;8;511;178
10;8;516;197
10;8;512;198
10;8;513;201
10;8;510;181
10;8;515;195
10;8;514;205
10;8;514;200
10;8;511;194
10;8;512;203
10;8;513;177
10;8;514;197
10;8;516;191
10;8;510;195
10;8;517;201
10;8;517;199
10;8;509;198
10;8;512;167
10;8;514;200
10;8;515;205
10;8;514;201
10;8;511;292
10;8;514;362
10;8;512;513
10;8;514;472
10;8;514;299
10;8;507;185
10;8;512;225
10;8;516;209
10;8;514;230
10;8;513;267
10;8;509;216
10;8;511;245
10;8;508;257
10;8;510;269
10;8;515;296
10;8;512;242
10;8;512;274
10;8;510;381
10;8;512;474
10;8;511;464
10;8;515;524
10;8;513;279
10;8;513;249
10;8;510;202
10;8;515;192
10;8;515;221
10;8;514;198
10;8;517;195
10;8;513;199
10;8;514;189
10;8;513;174
10;8;512;176
10;8;512;179
10;8;514;193
10;8;510;168
10;8;512;192
10;8;509;214
10;8;516;184
10;8;507;188
10;8;510;202
10;8;515;201
10;8;507;211
10;8;510;213
10;8;510;198
10;8;511;201
10;8;511;199
10;8;510;212
10;8;514;200
10;8;511;205
10;8;510;200
10;8;513;182
10;8;509;192
10;8;509;201
10;8;514;183
10;8;513;178
10;8;509;200
10;8;512;201
10;8;514;172
10;8;510;136
10;8;516;153
10;8;512;214
10;8;514;191
10;8;510;196
10;8;512;209
10;8;513;332
10;8;511;355
10;8;510;337
10;8;514;441
10;8;510;255
10;8;511;284
10;8;508;282
10;8;510;238
10;8;509;277
10;8;510;225
10;8;512;208
10;8;510;222
10;8;510;148
10;8;514;178
10;8;511;156
10;8;512;168
10;8;513;135
10;8;512;147
10;8;511;142
10;8;507;145
10;8;514;177
10;8;514;143
10;8;512;140
10;8;508;135
10;8;511;134
10;8;513;134
10;8;513;134
10;8;513;134
10;8;507;205
10;8;507;247
10;8;512;220
10;8;512;200
10;8;513;242
10;8;512;193
10;8;512;203
10;8;514;194
10;8;509;194
10;8;511;198
10;8;515;212
10;8;516;210
10;8;512;208
10;8;512;201
10;8;513;209
10;8;513;202
10;8;512;208
10;8;511;208
10;8;515;209
10;8;513;209
10;8;514;201
